"","long","lat","tipo","tipo2","tipo3"
"1294",-77.3724550356119,-0.95317260148003,"mandarina","No Aplica","mandarina"
"1295",-79.2409302995192,-1.43434603681833,"mandarina","No Aplica","mandarina"
"1296",-77.9619028925242,-1.72658422389856,"mandarina","CANA DE AZUCAR ARTESANAL","mandarina"
"1297",-79.2461887713343,-0.943240066949367,"mandarina","No Aplica","mandarina"
"1298",-79.7745022971946,-3.12416504763156,"mandarina","No Aplica","mandarina"
"1299",-78.4876518796067,-1.3521244740587,"mandarina","No Aplica","mandarina"
"1300",-79.6329130730595,-3.60522758569752,"mandarina","CANA DE AZUCAR ARTESANAL","mandarina"
"1301",-79.3212225396463,-0.26880756770677,"pina","No Aplica","pina"
"1302",-79.3353427651051,-0.0755052865955489,"pina","No Aplica","pina"
"1303",-79.3335577982704,-0.381667559396529,"pina","No Aplica","pina"
"1304",-79.3420254092992,-0.286016347501809,"pina","No Aplica","pina"
"1305",-79.3634067273523,-0.0345936605199832,"pina","No Aplica","pina"
"1306",-79.3324739597821,-0.122392926897732,"pina","No Aplica","pina"
"1307",-79.2946866591303,-0.0949835629992481,"pina","No Aplica","pina"
"1308",-79.2581535526116,-0.40615736174922,"pina","No Aplica","pina"
"1309",-79.3342855713199,-0.268178800295152,"pina","No Aplica","pina"
"1310",-76.8183807071415,-0.0490591268541857,"pina","No Aplica","pina"
"1311",-79.3236140628203,-0.106698401298096,"pina","No Aplica","pina"
"1312",-79.569026005913,-0.0336733488868308,"pina","No Aplica","pina"
"1313",-79.3256919200497,-0.0724845315184037,"pina","No Aplica","pina"
"1314",-79.2660214600481,-0.472431408448192,"pina","No Aplica","pina"
"1315",-79.2500882762137,-0.135970570931966,"pina","No Aplica","pina"
"1316",-79.2561127684162,-0.242493125003779,"pina","No Aplica","pina"
"1317",-79.3598778983393,-0.269217265296788,"pina","No Aplica","pina"
"1318",-79.3058063074438,-0.0763046928855556,"pina","No Aplica","pina"
"1319",-79.3251286180904,-0.274707748557863,"pina","No Aplica","pina"
"1320",-79.2129351747931,-0.3234926664185,"pina","No Aplica","pina"
"1321",-79.3481942275443,-0.0730997619730841,"pina","No Aplica","pina"
"1322",-79.2724914425981,-0.105572159787721,"pina","No Aplica","pina"
"1323",-79.2139897184429,-0.32534803997844,"pina","No Aplica","pina"
"1324",-79.3108948029579,-0.0911320901611408,"pina","No Aplica","pina"
"1325",-76.630262502376,-0.190709774876921,"pina","No Aplica","pina"
"1326",-79.2879566461014,-0.106138026321069,"pina","No Aplica","pina"
"1327",-79.3326640129533,-0.26482366182287,"pina","No Aplica","pina"
"1328",-79.3121902694821,-0.0834497912414038,"pina","No Aplica","pina"
"1329",-79.6759374804453,-1.19591767264631,"pina","No Aplica","pina"
"1330",-79.3018188352667,-0.930940733813028,"pina","No Aplica","pina"
"1331",-79.257316353772,-0.133685444266087,"pina","No Aplica","pina"
"1332",-79.2779079116086,-0.411448649576186,"pina","No Aplica","pina"
"1333",-79.2930847833361,-0.094176956150806,"pina","No Aplica","pina"
"1334",-79.4261513033953,-0.449379551737513,"pina","No Aplica","pina"
"1335",-79.430039902911,-0.444458170129511,"pina","No Aplica","pina"
"1336",-79.2544659342277,-0.22343821956421,"pina","No Aplica","pina"
"1337",-79.3296020209844,-0.114786324713802,"pina","No Aplica","pina"
"1338",-76.8908129380975,-0.100725900351753,"pina","PLATANO","pina"
"1339",-79.202809156924,-0.330353619700001,"pina","No Aplica","pina"
"1340",-79.340639139168,-0.0790531193792806,"pina","No Aplica","pina"
"1341",-79.3555112886963,-0.27914119888377,"pina","No Aplica","pina"
"1342",-79.3209864712819,-0.0667662153107777,"pina","No Aplica","pina"
"1343",-79.2514763677213,-0.286242577783365,"pina","No Aplica","pina"
"1344",-79.278564964076,-0.147881633440133,"pina","No Aplica","pina"
"1345",-79.6861071087081,-1.19469277160316,"pina","MAIZ DURO","pina"
"1346",-79.3096373135979,-0.0883678730788594,"pina","No Aplica","pina"
"1347",-79.4423784304268,-0.460665043717584,"pina","No Aplica","pina"
"1348",-79.3092615743308,-0.208234104511415,"pina","YUCA","pina"
"1349",-79.3461932192628,-0.0705292646620791,"pina","No Aplica","pina"
"1350",-79.5678321902791,-0.0353695698678492,"pina","No Aplica","pina"
"1351",-77.9535353254239,0.344907706200859,"aguacate","No Aplica","aguacate"
"1352",-77.9433036478288,0.390378042737328,"aguacate","MORA","aguacate"
"1353",-78.5061735372151,-1.27802160517335,"aguacate","PASTO CULTIVADO","aguacate"
"1354",-77.9427821833346,0.339014092984928,"aguacate","MANDARINA","aguacate"
"1355",-77.9268639559376,0.328195569005019,"aguacate","No Aplica","aguacate"
"1356",-77.9065870269481,0.316137870704356,"aguacate","No Aplica","aguacate"
"1357",-78.5116055388372,-1.30288620908845,"aguacate","MANDARINA","aguacate"
"1358",-77.8885352247403,0.387497676619402,"aguacate","No Aplica","aguacate"
"1359",-77.940302371517,0.381727605247796,"aguacate","MAIZ SUAVE","aguacate"
"1360",-77.9246570193724,0.371302797697315,"aguacate","No Aplica","aguacate"
"1361",-77.9434085848036,0.364388055292785,"aguacate","OTRAS FRUTAS","aguacate"
"1362",-78.5100999684334,-1.34202310531296,"aguacate","TOMATE DE ARBOL","aguacate"
"1363",-78.5528983675985,-1.20701911452949,"aguacate","TOMATE DE ARBOL","aguacate"
"1364",-77.9521565824054,0.352455847856092,"aguacate","No Aplica","aguacate"
"1365",-77.944706916051,0.358849292793306,"aguacate","No Aplica","aguacate"
"1366",-77.9430420139611,0.354783019139653,"aguacate","No Aplica","aguacate"
"1367",-77.929126408706,0.368066717947088,"aguacate","No Aplica","aguacate"
"1368",-77.9020176033259,0.354733117245265,"aguacate","GRANADILLA","aguacate"
"1369",-78.5111147453121,-1.32300817034975,"aguacate","MISCELANEO DE FRUTALES","aguacate"
"1370",-77.9397571502506,0.382477081952089,"aguacate","No Aplica","aguacate"
"1371",-78.5087209369718,-1.29055446838663,"aguacate","MANDARINA","aguacate"
"1372",-77.9133009501031,0.37435107797574,"aguacate","No Aplica","aguacate"
"1373",-77.9578601112131,0.342256628828368,"aguacate","MORA","aguacate"
"1374",-77.9317182536057,0.358074491597902,"aguacate","GRANADILLA","aguacate"
"1375",-77.9550944813958,0.346730629910426,"aguacate","No Aplica","aguacate"
"1376",-77.9278327450146,0.357116614192639,"aguacate","No Aplica","aguacate"
"1377",-77.9575277256736,0.352548053791905,"aguacate","No Aplica","aguacate"
"1378",-77.9411701436494,0.403474591615436,"aguacate","MANDARINA","aguacate"
"1379",-77.9440478243318,0.363047726556048,"aguacate","MANDARINA","aguacate"
"1380",-77.9628974360269,0.341706563628406,"aguacate","FREJOL","aguacate"
"1381",-78.8883540971367,-2.25588404651869,"aguacate","PASTO DE CORTE (FORRAJE)","aguacate"
"1382",-77.9581180092094,0.423517082532414,"aguacate","FREJOL","aguacate"
"1383",-77.9366597337007,0.401635913400769,"aguacate","OTRAS FRUTAS","aguacate"
"1384",-77.945677678411,0.394798881926099,"aguacate","No Aplica","aguacate"
"1385",-77.9258841451368,0.378061098449825,"aguacate","No Aplica","aguacate"
"1386",-77.9480555398367,0.372827099939667,"aguacate","No Aplica","aguacate"
"1387",-78.5098691150117,-1.26562912738525,"aguacate","No Aplica","aguacate"
"1388",-77.929544584977,0.358312676296827,"aguacate","No Aplica","aguacate"
"1389",-78.4784123696506,-1.35906033630258,"aguacate","TOMATE DE ARBOL","aguacate"
"1390",-77.9458300604537,0.360902332669517,"aguacate","MANDARINA","aguacate"
"1391",-78.4988937287119,-1.30878278077315,"aguacate","No Aplica","aguacate"
"1392",-78.5171942774157,-1.311523945015,"aguacate","No Aplica","aguacate"
"1393",-77.9367083165777,0.329824209177278,"aguacate","MANDARINA","aguacate"
"1394",-77.9426879831781,0.374350670953494,"aguacate","No Aplica","aguacate"
"1395",-77.9609287312315,0.41763312552174,"aguacate","No Aplica","aguacate"
"1396",-78.4977984892479,-1.38414588715339,"aguacate","MANDARINA","aguacate"
"1397",-77.9204775185526,0.38307889086061,"aguacate","MANDARINA","aguacate"
"1398",-78.5048829046449,-1.27484094590611,"aguacate","PASTO CULTIVADO","aguacate"
"1399",-77.9391282080344,0.349866606881553,"aguacate","No Aplica","aguacate"
"1400",-78.5104237021059,-1.26280181055547,"aguacate","No Aplica","aguacate"
"1401",-77.8842140136179,0.366679793287637,"otras frutas","No Aplica","otras frutas"
"1402",-77.9408271089682,0.412256554289274,"otras frutas","No Aplica","otras frutas"
"1403",-77.8114830531252,-1.08497099079315,"otras frutas","No Aplica","otras frutas"
"1404",-77.9357910415649,0.39125191688983,"otras frutas","GRANADILLA","otras frutas"
"1405",-78.5979454321548,-1.35343781795781,"otras frutas","No Aplica","otras frutas"
"1406",-78.0024825557654,-2.07880310868433,"otras frutas","No Aplica","otras frutas"
"1407",-78.6095529365305,-1.33816852512284,"otras frutas","No Aplica","otras frutas"
"1408",-77.9114354222282,0.386639022962013,"otras frutas","No Aplica","otras frutas"
"1409",-77.9462936411743,0.356551947730049,"otras frutas","GRANADILLA","otras frutas"
"1410",-77.9376557716462,0.401297529611112,"otras frutas","OTRAS FRUTAS","otras frutas"
"1411",-77.9546427708295,0.297424889449143,"otras frutas","No Aplica","otras frutas"
"1412",-77.9469361540882,0.3543123104546,"otras frutas","AGUACATE","otras frutas"
"1413",-77.9386747450352,0.324977582806017,"otras frutas","No Aplica","otras frutas"
"1414",-77.936241436766,0.280943068703818,"otras frutas","No Aplica","otras frutas"
"1415",-77.939807351122,0.317791915958287,"otras frutas","No Aplica","otras frutas"
"1416",-77.9339246347455,0.412480973843448,"otras frutas","No Aplica","otras frutas"
"1417",-79.4695517585498,-0.544572788692668,"otras frutas","PASTO CULTIVADO","otras frutas"
"1418",-77.912163324075,0.335379016489286,"otras frutas","No Aplica","otras frutas"
"1419",-77.9739090943356,0.304246897590033,"otras frutas","No Aplica","otras frutas"
"1420",-77.941747308183,0.304475654657713,"otras frutas","No Aplica","otras frutas"
"1421",-78.7122411290231,-1.26722246702706,"otras frutas","No Aplica","otras frutas"
"1422",-77.9377965544032,0.276802341010141,"otras frutas","No Aplica","otras frutas"
"1423",-76.918435440032,-0.941225882836523,"otras frutas","No Aplica","otras frutas"
"1424",-76.8568426524436,-0.339409023357018,"otras frutas","No Aplica","otras frutas"
"1425",-78.6403571418855,-1.19916703308707,"otras frutas","No Aplica","otras frutas"
"1426",-77.9334863882929,0.287139273345292,"otras frutas","TOMATE DE ARBOL","otras frutas"
"1427",-77.9425531856975,0.386397851228197,"otras frutas","No Aplica","otras frutas"
"1428",-77.9297233697529,0.392135005110742,"otras frutas","No Aplica","otras frutas"
"1429",-78.5867269125307,-1.20014964162303,"otras frutas","PASTO CULTIVADO","otras frutas"
"1430",-77.9059109285301,0.386337517620387,"otras frutas","No Aplica","otras frutas"
"1431",-78.6180078385819,-1.38079110637969,"otras frutas","No Aplica","otras frutas"
"1432",-77.9280407742502,0.36557475651234,"otras frutas","No Aplica","otras frutas"
"1433",-77.8845922816911,0.368171879761623,"otras frutas","No Aplica","otras frutas"
"1434",-77.8690523665186,0.370092513919677,"otras frutas","GRANADILLA","otras frutas"
"1435",-77.9119306378085,0.339430621898749,"otras frutas","No Aplica","otras frutas"
"1436",-78.6318493108428,-1.39794870384599,"otras frutas","No Aplica","otras frutas"
"1437",-77.9253956890779,0.346802169886992,"otras frutas","No Aplica","otras frutas"
"1438",-77.9480195970632,0.357532065055527,"otras frutas","AGUACATE","otras frutas"
"1439",-77.8665155045592,0.371381404487913,"otras frutas","GRANADILLA","otras frutas"
"1440",-77.9134097919653,0.378905780902206,"otras frutas","No Aplica","otras frutas"
"1441",-79.4682161384582,-0.533525489308855,"otras frutas","PINA","otras frutas"
"1442",-77.9511536622289,0.3784128982768,"otras frutas","FREJOL","otras frutas"
"1443",-78.5995108674381,-1.21713288910132,"otras frutas","No Aplica","otras frutas"
"1444",-79.5041986660853,-0.1348214047533,"otras frutas","CACAO","otras frutas"
"1445",-78.6372848282926,-1.19642631985687,"otras frutas","No Aplica","otras frutas"
"1446",-76.9153807508312,-0.941498360464821,"otras frutas","No Aplica","otras frutas"
"1447",-78.6301661054692,-1.20640633324522,"otras frutas","PASTO DE CORTE (FORRAJE)","otras frutas"
"1448",-77.909588249085,0.353153789971848,"otras frutas","No Aplica","otras frutas"
"1449",-78.6006109711133,-1.35136921785428,"otras frutas","No Aplica","otras frutas"
"1450",-77.9438778317369,0.411777553363435,"otras frutas","No Aplica","otras frutas"
"1451",-79.063244823324,-1.5241412222431,"mora","No Aplica","mora"
"1452",-79.0280838498476,-1.1474687017371,"mora","No Aplica","mora"
"1453",-79.010211214853,-1.10334606403908,"mora","No Aplica","mora"
"1454",-79.1265879272996,-1.68257537358018,"mora","No Aplica","mora"
"1455",-77.970934212748,0.310777160534069,"mora","No Aplica","mora"
"1456",-79.0731132127916,-1.49413857082583,"mora","No Aplica","mora"
"1457",-78.6710633459558,-1.29568161911794,"mora","OTRAS FRUTAS","mora"
"1458",-79.1247853386399,-2.07610638342143,"mora","No Aplica","mora"
"1459",-78.5443128691651,-1.19995639092724,"mora","TOMATE DE ARBOL","mora"
"1460",-78.5060747394009,-1.49874512335067,"mora","TOMATE DE ARBOL","mora"
"1461",-79.1249536861829,-1.6928641157109,"mora","No Aplica","mora"
"1462",-78.4021488965041,-1.30713430740157,"mora","No Aplica","mora"
"1463",-79.0795507599513,-1.49923624487342,"mora","No Aplica","mora"
"1464",-79.1329540779957,-1.70347735444474,"mora","No Aplica","mora"
"1465",-79.1347827563469,-1.68556005431846,"mora","No Aplica","mora"
"1466",-79.0201347162999,-1.17976162360072,"mora","No Aplica","mora"
"1467",-79.0803708827196,-1.50988956352355,"mora","No Aplica","mora"
"1468",-78.4061139002062,-1.40512389105699,"mora","TOMATE DE ARBOL","mora"
"1469",-79.0859791156996,-1.52736418444153,"mora","No Aplica","mora"
"1470",-79.0099760836459,-1.08966863320912,"mora","No Aplica","mora"
"1471",-78.9661107518922,-1.946710775276,"mora","No Aplica","mora"
"1472",-78.4135556651039,-1.34978344974263,"mora","No Aplica","mora"
"1473",-78.4032848130806,-1.35108681091861,"mora","PASTO CULTIVADO","mora"
"1474",-79.022152912146,-0.943967597058559,"mora","No Aplica","mora"
"1475",-79.0814736021219,-1.52448424035441,"mora","No Aplica","mora"
"1476",-79.07486749402,-1.51950370159582,"mora","No Aplica","mora"
"1477",-78.6507493589756,-1.20932619035829,"mora","PASTO DE CORTE (FORRAJE)","mora"
"1478",-79.1291685853836,-1.68581237378563,"mora","No Aplica","mora"
"1479",-79.076708835893,-1.51815271090217,"mora","No Aplica","mora"
"1480",-78.3976992888424,-1.29867483423001,"mora","PASTO CULTIVADO","mora"
"1481",-79.0271249004091,-0.943921282394261,"mora","No Aplica","mora"
"1482",-78.6538888507135,-1.20023601782146,"mora","PASTO DE CORTE (FORRAJE)","mora"
"1483",-79.0194285035114,-1.16210761274236,"mora","No Aplica","mora"
"1484",-79.1021058182438,-1.89841402115024,"mora","No Aplica","mora"
"1485",-78.402581905644,-1.30166700999653,"mora","MAIZ SUAVE","mora"
"1486",-79.1188837606035,-1.50478044771323,"mora","No Aplica","mora"
"1487",-79.0795586405478,-1.51498994298959,"mora","No Aplica","mora"
"1488",-79.0202278766113,-0.947120545320335,"mora","No Aplica","mora"
"1489",-78.6375191759332,-1.28434781898298,"mora","PASTO CULTIVADO","mora"
"1490",-79.0775106328601,-1.49743328423389,"mora","No Aplica","mora"
"1491",-79.0707701049884,-1.53014159643179,"mora","No Aplica","mora"
"1492",-79.0443163721761,-1.76893596008456,"mora","No Aplica","mora"
"1493",-79.1095686345008,-1.50111696243913,"mora","No Aplica","mora"
"1494",-78.6491342288966,-1.18826361643751,"mora","No Aplica","mora"
"1495",-79.0763803158758,-1.50174132609016,"mora","No Aplica","mora"
"1496",-77.9348794602785,0.271196766103177,"mora","No Aplica","mora"
"1497",-78.6438968315749,-1.19127979849485,"mora","No Aplica","mora"
"1498",-79.0810974454049,-1.23916289988648,"mora","No Aplica","mora"
"1499",-78.658871401731,-1.20951451596539,"mora","No Aplica","mora"
"1500",-79.0170444957459,-1.17680359670038,"mora","No Aplica","mora"
"1501",-78.9462100009741,-2.48745631650301,"papa","PASTO CULTIVADO","papa"
"1502",-79.0216049054499,-1.48310188403888,"papa","PASTO CULTIVADO","papa"
"1503",-79.4746116962234,-3.174159794387,"papa","No Aplica","papa"
"1504",-79.0727961205942,-2.46192848598285,"papa","No Aplica","papa"
"1505",-78.7172131276674,-2.7052812201696,"papa","PASTO CULTIVADO","papa"
"1506",-78.603389943148,-1.47310684295,"papa","PASTO CULTIVADO","papa"
"1507",-77.9806917787054,0.283633289585323,"papa","No Aplica","papa"
"1508",-79.0783408892973,-2.58760860844923,"papa","PASTO CULTIVADO","papa"
"1509",-79.0103206828681,-2.44114213116478,"papa","No Aplica","papa"
"1510",-79.1221963599842,-3.00069400711457,"papa","PASTO CULTIVADO","papa"
"1511",-78.815261779394,-0.834139031606221,"papa","HABA","papa"
"1512",-77.9784564931225,0.29642984286305,"papa","ARVEJA","papa"
"1513",-78.7216847080837,-1.01533991340164,"papa","HABA","papa"
"1514",-78.4886269348652,-1.12158856437948,"papa","No Aplica","papa"
"1515",-78.6087921019861,-1.46672363073297,"papa","PASTO CULTIVADO","papa"
"1516",-78.524396738395,-1.04093954634899,"papa","HABA","papa"
"1517",-77.9592458263429,0.295158437211799,"papa","No Aplica","papa"
"1518",-78.7422520585992,-0.968183264665752,"papa","HABA","papa"
"1519",-77.8685907787942,0.364153620946538,"papa","No Aplica","papa"
"1520",-78.5203524913514,-1.44671789395381,"papa","PASTO CULTIVADO","papa"
"1521",-78.6052666760125,-1.47955377595465,"papa","PASTO CULTIVADO","papa"
"1522",-78.5464540979932,-1.89367867308592,"papa","PASTO CULTIVADO","papa"
"1523",-79.4239736517683,-3.12629197947627,"papa","No Aplica","papa"
"1524",-79.4326614234187,-3.13261467271312,"papa","MELLOCO","papa"
"1525",-79.0544576987005,-2.34323208490572,"papa","No Aplica","papa"
"1526",-77.6833971220771,0.640532982559018,"papa","No Aplica","papa"
"1527",-78.4660347174352,-1.05745036535062,"papa","No Aplica","papa"
"1528",-78.8281763663821,-0.845574771437243,"papa","HABA","papa"
"1529",-78.6073154924758,-1.47220808265999,"papa","PASTO CULTIVADO","papa"
"1530",-78.7727434399351,-2.25732863884789,"papa","No Aplica","papa"
"1531",-78.547579245391,-1.86868833914939,"papa","PASTO CULTIVADO","papa"
"1532",-79.0618480167721,-2.4388047464536,"papa","No Aplica","papa"
"1533",-78.6537039442033,-0.684563193499879,"papa","No Aplica","papa"
"1534",-78.730290230222,-0.930282446654461,"papa","HABA","papa"
"1535",-79.4362936280056,-3.11846624034078,"papa","No Aplica","papa"
"1536",-79.4256917037141,-3.12687931783893,"papa","No Aplica","papa"
"1537",-79.0303326603502,-1.48542302942396,"papa","PASTO CULTIVADO","papa"
"1538",-79.3682780682899,-3.146742619012,"papa","No Aplica","papa"
"1539",-79.4066991779005,-3.13383345513743,"papa","PASTO CULTIVADO","papa"
"1540",-78.858310901266,-2.19608770506214,"papa","MAIZ SUAVE","papa"
"1541",-79.4813517661854,-3.19328497895507,"papa","No Aplica","papa"
"1542",-78.6810748271569,-1.35405459467895,"papa","PASTO CULTIVADO","papa"
"1543",-78.7176755991705,-0.889036070839588,"papa","No Aplica","papa"
"1544",-78.7431011392956,-0.913749780167951,"papa","HABA","papa"
"1545",-78.823286232465,-0.933233263690633,"papa","CEBOLLA BLANCA DE RAMA","papa"
"1546",-78.5519229247001,-0.950072051427622,"papa","HABA","papa"
"1547",-78.7654725759364,-2.25276613555963,"papa","CEBADA","papa"
"1548",-79.4978820783601,-3.18894473930695,"papa","No Aplica","papa"
"1549",-78.51340693506,-1.85762260425248,"papa","PASTO CULTIVADO","papa"
"1550",-79.3679329782966,-3.13230503259899,"papa","No Aplica","papa"
"1551",-78.798600355659,-2.17530910050672,"cebada","PAPA","cebada"
"1552",-78.9209915366291,-0.967951050926741,"cebada","PASTO CULTIVADO","cebada"
"1553",-78.9372758458204,-1.06487718319992,"cebada","HABA","cebada"
"1554",-78.8568187183861,-0.882707505936293,"cebada","OTROS CICLO CORTO","cebada"
"1555",-78.7195664425899,-1.0998990940086,"cebada","HABA","cebada"
"1556",-78.836913555774,-0.962563034628682,"cebada","PAPA","cebada"
"1557",-78.8266402515521,-2.24556132197532,"cebada","No Aplica","cebada"
"1558",-78.8748938144553,-2.20742834385068,"cebada","TRIGO","cebada"
"1559",-78.9272748646234,-0.886821726158611,"cebada","No Aplica","cebada"
"1560",-78.7687314841067,-2.24142408709651,"cebada","PASTO CULTIVADO","cebada"
"1561",-78.6511291698259,-1.85372008987675,"cebada","MAIZ SUAVE","cebada"
"1562",-78.9279844278243,-0.892322552183504,"cebada","AVENA","cebada"
"1563",-78.8774102944854,-0.983540222705812,"cebada","PAPA","cebada"
"1564",-77.9508582530818,0.296227848183,"cebada","PASTO CULTIVADO","cebada"
"1565",-78.8582919266305,-0.888623174166983,"cebada","OTROS CICLO CORTO","cebada"
"1566",-78.7671027258974,-2.24486171502151,"cebada","No Aplica","cebada"
"1567",-78.9382283801648,-0.946204204319324,"cebada","PASTO CULTIVADO","cebada"
"1568",-78.9053353750481,-0.877310625778041,"cebada","CEBADA","cebada"
"1569",-78.8621390905321,-0.83295436608367,"cebada","HABA","cebada"
"1570",-78.8383635451598,-0.837805413151973,"cebada","PAPA","cebada"
"1571",-78.8035490822963,-2.19463139432835,"cebada","HABA","cebada"
"1572",-78.8899704177912,-0.89920139757479,"cebada","AVENA","cebada"
"1573",-78.8014713695296,-2.17047561888778,"cebada","TRIGO","cebada"
"1574",-78.9483685990181,-0.955506961955462,"cebada","PASTO CULTIVADO","cebada"
"1575",-78.8822547013425,-0.893714140954428,"cebada","HABA","cebada"
"1576",-78.8250844506308,-2.25329754812884,"cebada","MAIZ SUAVE","cebada"
"1577",-78.8624598579289,-0.835130988011776,"cebada","PAPA","cebada"
"1578",-78.9099358971591,-1.09399951085216,"cebada","PASTO CULTIVADO","cebada"
"1579",-78.7714835067881,-2.26267377994041,"cebada","PASTO CULTIVADO","cebada"
"1580",-78.9508256907081,-0.842549716941409,"cebada","HABA","cebada"
"1581",-78.7316613567548,-2.14527639341973,"cebada","PASTO DE CORTE (FORRAJE)","cebada"
"1582",-78.7165359606008,-0.832854399417996,"cebada","PAPA","cebada"
"1583",-78.8743106077807,-0.886807950160849,"cebada","HABA","cebada"
"1584",-78.7348348741835,-1.07239674927826,"cebada","No Aplica","cebada"
"1585",-78.9489931479096,-0.917340178778238,"cebada","No Aplica","cebada"
"1586",-78.9397156679798,-0.983990663243098,"cebada","HABA","cebada"
"1587",-78.9328670549169,-0.985549885084205,"cebada","HABA","cebada"
"1588",-78.6322534725378,-1.83044530479271,"cebada","No Aplica","cebada"
"1589",-78.6900263912383,-1.0701390986048,"cebada","MAIZ SUAVE","cebada"
"1590",-78.6825395642541,-1.77940736613775,"cebada","AVENA","cebada"
"1591",-78.7804295140524,-2.26121918030174,"cebada","PASTO CULTIVADO","cebada"
"1592",-78.6202891698374,-1.84508602070198,"cebada","No Aplica","cebada"
"1593",-78.7711037421384,-2.15766487957685,"cebada","HABA","cebada"
"1594",-78.889597884121,-2.20078137711663,"cebada","TRIGO","cebada"
"1595",-78.8524523884288,-2.21375361572669,"cebada","No Aplica","cebada"
"1596",-78.6954877016341,-1.06246747161763,"cebada","PASTO DE CORTE (FORRAJE)","cebada"
"1597",-78.9342671830403,-0.876345449246218,"cebada","HABA","cebada"
"1598",-78.7313489787518,-1.0416076469886,"cebada","MAIZ SUAVE","cebada"
"1599",-78.9075362345231,-0.89967689792232,"cebada","PASTO CULTIVADO","cebada"
"1600",-78.5321289794067,-0.904194028159868,"cebada","No Aplica","cebada"
"1601",-78.7842638292405,-0.874298520496076,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1602",-78.7794043090959,-0.853665629536496,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1603",-78.8483056833826,-0.88751191478086,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1604",-78.7802969213306,-0.865730834772719,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1605",-78.7939329820779,-0.856476400978012,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1606",-78.7868839621478,-0.888260830909792,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1607",-78.7782680981763,-0.856889624508051,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1608",-78.776882628921,-0.853847500148468,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1609",-78.7894008402382,-0.868119113957608,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1610",-78.7619789123807,-0.845580565690859,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1611",-78.6025782552076,-0.610601398927735,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1612",-78.7598107970433,-0.856164245871942,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1613",-78.7944064321606,-0.837351490535523,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1614",-78.8168940221356,-0.903714079887765,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1615",-78.8169244789148,-0.899738990195758,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1616",-78.6951548038401,-1.20711636870102,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1617",-78.8348346851809,-0.919571816823024,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1618",-78.8443026511051,-0.922150306777727,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1619",-78.7697061541705,-0.891818917570163,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1620",-78.7697450426114,-0.84889030547128,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1621",-78.5678051709423,-1.4676414078319,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1622",-78.8150600354587,-0.861451644695671,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1623",-78.7883932256671,-0.87795273127784,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1624",-78.8671477575912,-0.934805831315639,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1625",-78.5890545825979,-0.612961668272165,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1626",-78.7862508459355,-0.870865329524256,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1627",-78.5445059773688,-1.39596084827012,"cebolla blanca de rama","No Aplica","cebolla blanca de rama"
"1628",-78.5762237488114,-1.48105568138522,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1629",-78.7787071978484,-0.86380948265346,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1630",-78.7833556902412,-0.87673356325308,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1631",-78.7719208685852,-0.852423419859211,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1632",-78.7818441684144,-0.87410261586844,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1633",-78.7540798407054,-0.841935906147935,"cebolla blanca de rama","AVENA","cebolla blanca de rama"
"1634",-78.6073209840837,-0.625175852434365,"cebolla blanca de rama","PAPA","cebolla blanca de rama"
"1635",-78.7834773745825,-0.867606257946076,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1636",-78.7908770052891,-0.897282259594307,"cebolla blanca de rama","PASTO CULTIVADO","cebolla blanca de rama"
"1637",-78.7780165911343,-0.84809792018981,"cebolla blanca de rama","HABA","cebolla blanca de rama"
"1638",-77.980600831828,0.292311956907374,"cebolla blanca de rama","No Aplica","cebolla blanca de rama"
